2017-07-07 14:49:35	SHOT: 40 ; TIME SHoT: 2017-07-07 14:48:58.426308
2017-07-07 14:49:35	sleep263
2017-07-07 14:54:35	SHOT: 41 ; TIME SHoT: 2017-07-07 14:53:58.426339
2017-07-07 14:54:35	sleep263
2017-07-07 14:59:35	SHOT: 42 ; TIME SHoT: 2017-07-07 14:58:58.452172
2017-07-07 14:59:35	sleep263
2017-07-07 15:04:35	SHOT: 43 ; TIME SHoT: 2017-07-07 15:03:58.478647
2017-07-07 15:04:35	sleep263
2017-07-07 15:09:35	SHOT: 44 ; TIME SHoT: 2017-07-07 15:08:58.478681
2017-07-07 15:09:35	sleep263
2017-07-07 15:14:35	SHOT: 45 ; TIME SHoT: 2017-07-07 15:13:58.478712
2017-07-07 15:14:35	sleep262
2017-07-07 15:19:35	SHOT: 46 ; TIME SHoT: 2017-07-07 15:18:58.478748
2017-07-07 15:19:35	sleep263
2017-07-07 15:24:35	SHOT: 47 ; TIME SHoT: 2017-07-07 15:23:58.478808
2017-07-07 15:24:35	sleep263
2017-07-07 15:29:35	SHOT: 48 ; TIME SHoT: 2017-07-07 15:28:58.478857
2017-07-07 15:29:35	sleep263
2017-07-07 15:34:35	SHOT: 49 ; TIME SHoT: 2017-07-07 15:33:58.478893
2017-07-07 15:34:35	sleep263
2017-07-07 15:39:35	SHOT: 50 ; TIME SHoT: 2017-07-07 15:38:58.478952
2017-07-07 15:39:35	sleep263
2017-07-07 15:44:35	SHOT: 51 ; TIME SHoT: 2017-07-07 15:43:58.478994
2017-07-07 15:44:36	sleep262
2017-07-07 15:49:35	SHOT: 52 ; TIME SHoT: 2017-07-07 15:48:58.479028
2017-07-07 15:49:35	sleep263
2017-07-07 15:54:35	SHOT: 53 ; TIME SHoT: 2017-07-07 15:53:58.479097
2017-07-07 15:54:35	sleep263
2017-07-07 15:59:35	SHOT: 54 ; TIME SHoT: 2017-07-07 15:58:58.479164
2017-07-07 15:59:35	sleep263
2017-07-07 16:04:35	SHOT: 55 ; TIME SHoT: 2017-07-07 16:03:58.479212
2017-07-07 16:04:35	sleep263
2017-07-07 16:09:35	SHOT: 56 ; TIME SHoT: 2017-07-07 16:08:58.479262
2017-07-07 16:09:35	sleep263
